module,value,count
Init.Data.SInt.Lemmas,8,164
Init.Data.SInt.Lemmas,15,24
Init.Data.SInt.Lemmas,16,163
Init.Data.SInt.Lemmas,31,38
Init.Data.SInt.Lemmas,32,163
Init.Data.SInt.Lemmas,63,34
Init.Data.SInt.Lemmas,64,160
Init.Data.SInt.Lemmas,127,4
Init.Data.SInt.Lemmas,128,4
Init.Data.SInt.Lemmas,256,1
Init.Data.SInt.Lemmas,1022,1
Init.Data.SInt.Lemmas,1023,1
Init.Data.SInt.Lemmas,32767,3
Init.Data.SInt.Lemmas,32768,3
Init.Data.SInt.Lemmas,65536,2
Init.Data.SInt.Lemmas,2147483647,3
Init.Data.SInt.Lemmas,2147483648,2
Init.Data.SInt.Lemmas,4294967296,3
Init.Data.SInt.Lemmas,18446744073709551616,5
Init.GrindInstances.ToInt,0,47
Init.GrindInstances.ToInt,8,20
Init.GrindInstances.ToInt,16,20
Init.GrindInstances.ToInt,32,20
Init.GrindInstances.ToInt,64,20
Init.GrindInstances.ToInt,256,1
Init.GrindInstances.ToInt,65536,1
Init.GrindInstances.ToInt,4294967296,1
Init.GrindInstances.ToInt,18446744073709551616,1
Init.Data.Int.OfNat,0,29
Init.Data.Int.OfNat,1,5
Init.Grind.AC,0,52
Init.Grind.AC,1,25
Init.Grind.AC,2,6
Init.Grind.AC,1024,11
Init.Grind.AC,1000000,1
Init.Grind.Injective,0,3
Init.Grind.Injective,1,5
Init.Grind.Injective,2,3
Init.Grind.Injective,3,2
Init.Grind.Order,0,14
Init.Grind.Order,1,1
Init.Grind.Lint,1022,4
Init.Grind.FieldNormNum,0,22
Init.Grind.FieldNormNum,1,2
Init.Data.Char.Ordinal,0,2
Init.Data.Char.Ordinal,1,6
Init.Data.Char.Ordinal,2048,1
Init.Data.Char.Ordinal,55295,15
Init.Data.Char.Ordinal,55296,14
Init.Data.Char.Ordinal,57344,2
Init.Data.Char.Ordinal,1112064,1
Init.Data.Char.Ordinal,1114111,6
Init.Data.Iterators.Basic,0,19
Init.Data.Iterators.Basic,1,21
Init.Data.Iterators.Basic,2,11
Init.Data.String.Pattern.Basic,0,13
Init.Data.String.Pattern.Basic,1,9
Init.Data.Iterators.Consumers.Monadic.Partial,0,1
Init.Data.Iterators.Consumers.Monadic.Partial,1,1
Init.Data.Iterators.Consumers.Monadic.Total,0,1
Init.Data.Iterators.Consumers.Monadic.Total,1,1
Init.Data.Iterators.Consumers.Monadic.Loop,0,4
Init.Data.Iterators.Consumers.Monadic.Loop,1,3
Init.Data.String.Lemmas.Splits,0,1
Init.Data.String.Termination,0,2
Init.Data.String.Termination,1,2
Init.Data.String.Pattern.Char,0,2
Init.Data.String.Pattern.Char,1,2
Init.Data.Array.InsertIdx,0,1
Init.Data.Array.InsertIdx,1,10
Init.Data.List.Nat.Count,0,9
Init.Data.List.Nat.Count,1,11
Init.Data.Array.Count,0,42
Init.Data.Array.Count,1,22
Init.Data.Array.Attach,0,66
Init.Data.Array.Monadic,0,70
Init.Data.Array.OfFn,0,7
Init.Data.Array.OfFn,1,9
Init.Data.List.Nat.Range,0,12
Init.Data.List.Nat.Range,1,35
Init.Data.List.Nat.Range,2,1
Init.Data.Option.List,0,2
Init.Data.Option.List,1,4
Init.Data.Option.Array,0,7
Init.Data.Option.Array,1,4
Init.Data.Option.Attach,0,1
Init.Data.List.MapIdx,0,33
Init.Data.List.MapIdx,1,12
Init.Data.Array.MapIdx,0,34
Init.Data.Array.MapIdx,1,13
Init.Data.Array.Zip,0,4
Init.Data.Array.Zip,1,2
Init.Data.Array.Zip,2,2
Init.Data.Array.Range,0,14
Init.Data.Array.Range,1,47
Init.Data.Slice.Basic,0,1
Init.Data.Slice.Basic,1,1
Init.Data.Array.Subarray,0,11
Init.Data.Array.Subarray,1,2
Init.Data.Array.Subarray,1024,3
Init.Data.Range.Polymorphic.UpwardEnumerable,0,12
Init.Data.Range.Polymorphic.UpwardEnumerable,1,20
Init.Data.Range.Polymorphic.PRange,0,34
Init.Data.Range.Polymorphic.PRange,1,9
Init.Data.Range.Polymorphic.PRange,1024,12
Init.Data.Slice.Notation,0,9
Init.Data.Range.Polymorphic.Basic,0,24
Init.Data.Range.Polymorphic.Basic,1,48
Init.Data.Range.Polymorphic.Instances,1,1
Init.Data.Range.Polymorphic.Nat,0,1
Init.Data.Range.Polymorphic.Nat,1,8
Init.Data.Slice.Array.Basic,0,13
Init.Data.Slice.Array.Basic,1,5
Init.Data.Iterators.Consumers.Partial,0,1
Init.Data.Iterators.Consumers.Partial,1,1
Init.Data.Iterators.Consumers.Total,0,1
Init.Data.Iterators.Consumers.Total,1,1
Init.Data.Iterators.ToIterator,0,1
Init.Data.Slice.Operations,0,1
Init.Data.Iterators.Combinators.Monadic.Attach,0,1
Init.Data.Iterators.Combinators.Monadic.Attach,1,1
Init.Data.Iterators.PostconditionMonad,0,1
Init.Data.Iterators.PostconditionMonad,1,1
Init.Data.Iterators.Combinators.Monadic.FilterMap,0,1
Init.Data.Iterators.Combinators.Monadic.FilterMap,1,1
Init.Data.Iterators.Consumers.Monadic.Access,0,11
Init.Data.Iterators.Consumers.Monadic.Access,1,10
Init.Data.Iterators.Combinators.Monadic.ULift,0,1
Init.Data.Iterators.Combinators.Monadic.ULift,1,1
Init.Data.Iterators.Consumers.Access,0,2
Init.Data.Iterators.Lemmas.Consumers.Monadic.Loop,0,5
Init.Data.Iterators.Lemmas.Consumers.Monadic.Loop,1,3
Init.Data.Range.Polymorphic.RangeIterator,0,3
Init.Data.Range.Polymorphic.RangeIterator,1,3
Init.Data.Range.Polymorphic.Iterators,0,6
Init.Data.Iterators.Lemmas.Combinators.Monadic.FilterMap,0,4
Init.Data.Iterators.Lemmas.Combinators.Monadic.FilterMap,2,1
Init.Data.Slice.Array.Iterator,0,2
Init.Data.Slice.Array.Iterator,1,3
Init.Data.Vector.Basic,0,53
Init.Data.Vector.Basic,1,47
Init.Data.Vector.Basic,2,3
Init.Data.Vector.Basic,4,2
Init.Data.Vector.Basic,11,1
Init.Data.Vector.Basic,391,1
Init.Data.Vector.Basic,404,1
Init.Data.Vector.Basic,1024,1
Init.Data.String.Pattern.String,0,34
Init.Data.String.Pattern.String,1,17
Init.Data.String.Pattern.String,2,12
Init.Data.String.Pattern.String,3,11
Init.Data.String.Pattern.Pred,0,2
Init.Data.String.Pattern.Pred,1,2
Init.Data.String.ToSlice,0,1
Init.Data.String.Slice,0,56
Init.Data.String.Slice,1,33
Init.Data.String.Slice,4,1
Init.Data.String.Slice,10,17
Init.Data.String.Slice,13,2
Init.Data.String.Slice,45,4
Init.Data.String.Slice,48,2
Init.Data.String.Slice,95,9
Init.Data.String.Slice,1272,1
Init.Data.String.Substring,0,16
Init.Data.String.Substring,10,1
Init.Data.String.Substring,48,1
Init.Data.String.Substring,95,7
Init.Data.String.Modify,0,6
Init.Data.String.Modify,1,20
Init.Data.String.Search,10,5
Init.Data.String.Extra,0,4
Init.Data.String.Iterator,0,7
Init.Data.String.Iterator,1,1
Init.Data.Stream,0,2
Init.Data.Stream,1,2
Init.Data.String.Legacy,0,5
Init.Data.String.Grind,0,15
Init.Data.String.Grind,1,10
Init.Data.String.Grind,1024,1
Init.Data.List.Nat.Find,0,3
Init.Data.List.Perm,0,2
Init.Data.List.Sort.Basic,1,4
Init.Data.List.Sort.Basic,2,7
Init.Data.List.Sort.Lemmas,0,1
Init.Data.List.Sort.Lemmas,1,39
Init.Data.List.Sort.Lemmas,2,61
Init.Data.List.Sort.Lemmas,3,1
Init.Data.List.Sort.Impl,1,21
Init.Data.List.Sort.Impl,2,42
Init.Data.Array.QSort.Basic,0,6
Init.Data.Array.QSort.Basic,1,4
Init.Data.Array.QSort.Basic,2,1
Init.Data.Array.BinSearch,0,15
Init.Data.Array.BinSearch,1,20
Init.Data.Array.InsertionSort,0,1
Init.Data.Array.BasicAux,0,2
Init.Data.Array.FinRange,0,5
Init.Data.Array.FinRange,1,22
Init.Data.Array.Perm,50,2
Init.Data.Array.Perm,51,1
Init.Data.Array.Find,0,57
Init.Data.Array.Find,1,2
Init.Data.Iterators.Consumers.Stream,0,30
Init.Data.Array.Lex.Basic,0,2
Init.Data.Iterators.Lemmas.Consumers.Loop,0,8
Init.Data.Iterators.Lemmas.Consumers.Loop,1,3
Init.Data.Range.Polymorphic.Lemmas,0,31
Init.Data.Range.Polymorphic.Lemmas,1,46
Init.Data.Range.Polymorphic.NatLemmas,0,128
Init.Data.Range.Polymorphic.NatLemmas,1,365
Init.Data.Range.Polymorphic.NatLemmas,2,4
Init.Data.Array.Erase,0,11
Init.Data.Array.Erase,1,24
Init.Data.Array.Erase,2,1
Init.Data.ByteArray.Extra,0,2
Init.Data.ByteArray.Extra,1,2
Init.Data.ByteArray.Extra,2,4
Init.Data.ByteArray.Extra,3,2
Init.Data.ByteArray.Extra,4,2
Init.Data.ByteArray.Extra,5,2
Init.Data.ByteArray.Extra,6,2
Init.Data.ByteArray.Extra,7,2
Init.Data.ByteArray.Extra,8,6
Init.Data.ByteArray.Extra,16,2
Init.Data.ByteArray.Extra,20,1
Init.Data.ByteArray.Extra,24,2
Init.Data.ByteArray.Extra,32,2
Init.Data.ByteArray.Extra,36,1
Init.Data.ByteArray.Extra,40,2
Init.Data.ByteArray.Extra,48,2
Init.Data.ByteArray.Extra,56,2
Init.Data.FloatArray.Basic,0,8
Init.Data.FloatArray.Basic,1,1
Init.Data.UInt.Log2,2,5
Init.Data.UInt.Log2,8,2
Init.Data.UInt.Log2,16,2
Init.Data.UInt.Log2,32,2
Init.Data.UInt.Log2,64,2
Init.Data.SInt.Bitwise,0,130
Init.Data.SInt.Bitwise,1,125
Init.Data.SInt.Bitwise,2,5
Init.Data.SInt.Bitwise,8,65
Init.Data.SInt.Bitwise,16,65
Init.Data.SInt.Bitwise,32,65
Init.Data.SInt.Bitwise,64,65
Init.Data.SInt.Bitwise,1022,1
Init.Data.SInt.Bitwise,1023,1
Init.Data.Ord.Array,0,1
Init.Data.Vector.Lemmas,0,303
Init.Data.Vector.Lemmas,1,377
Init.Data.Vector.Lemmas,2,2
Init.Data.Vector.Lemmas,4,2
Init.Data.Vector.Lemmas,391,1
Init.Data.Vector.Lemmas,404,1
Init.System.IOError,0,12
Init.System.IOError,1,31
Init.System.IOError,2,12
Init.System.IOError,3,12
Init.System.IOError,4,12
Init.System.IOError,5,12
Init.System.IOError,6,12
Init.System.IOError,7,12
Init.System.IOError,8,12
Init.System.IOError,9,12
Init.System.IOError,10,12
Init.System.IOError,11,12
Init.System.IOError,12,12
Init.System.IOError,13,12
Init.System.IOError,14,12
Init.System.IOError,15,12
Init.System.IOError,16,12
Init.System.IOError,17,12
Init.System.IOError,18,11
Init.System.FilePath,0,5
Init.System.FilePath,1,10
Init.System.FilePath,2,4
Init.System.FilePath,3,1
Init.System.FilePath,46,6
Init.System.FilePath,47,4
Init.System.FilePath,58,4
Init.System.FilePath,59,1
Init.System.FilePath,92,2
Init.System.IO,0,65
Init.System.IO,1,67
Init.System.IO,2,38
Init.System.IO,3,16
Init.System.IO,4,8
Init.System.IO,6,1
Init.System.IO,7,1
Init.System.IO,8,3
Init.System.IO,10,6
Init.System.IO,12,4
Init.System.IO,1022,1
Init.System.IO,1024,14
Init.Data.Random,0,10
Init.Data.Random,1,16
Init.Data.Random,1000,1
Init.Data.Random,3791,1
Init.Data.Random,12211,1
Init.Data.Random,40014,1
Init.Data.Random,40692,1
Init.Data.Random,52774,2
Init.Data.Random,53668,2
Init.Data.Random,2147483398,2
Init.Data.Random,2147483399,1
Init.Data.Random,2147483562,7
Init.Data.Random,2147483563,1
Init.Data.ToString.Name,0,4
Init.Data.Format.Macro,0,1
Init.Data.Format.Macro,1024,1
Init.Data.Format.Instances,10,10
Init.Data.Format.Syntax,0,1
Init.Data.Queue,0,1
Init.Data.Queue,1,1
Init.Data.Vector.Lex,0,17
Init.Data.Vector.Lex,1,3
Init.Data.Vector.Attach,0,40
Init.Data.Vector.Attach,1,24
Init.Data.Vector.MapIdx,0,47
Init.Data.Vector.MapIdx,1,53
Init.Data.Vector.Count,0,33
Init.Data.Vector.Count,1,32
Init.Data.Vector.Zip,0,2
Init.Data.Vector.Zip,2,2
Init.Data.Vector.Monadic,0,2
Init.Data.Vector.OfFn,0,10
Init.Data.Vector.OfFn,1,32
Init.Data.Vector.Range,0,13
Init.Data.Vector.Range,1,73
Init.Data.Vector.Erase,1,117
Init.Data.Vector.InsertIdx,0,1
Init.Data.Vector.InsertIdx,1,113
Init.Data.Vector.FinRange,0,12
Init.Data.Vector.FinRange,1,43
Init.Data.Vector.Extract,0,153
Init.Data.Vector.Extract,1,77
Init.Data.Vector.Perm,0,1
Init.Data.Vector.Perm,1,5
Init.Data.Vector.Perm,50,2
Init.Data.Vector.Perm,51,1
Init.Data.Vector.Find,0,28
Init.Data.Vector.Find,1,35
Init.Data.Vector.Algebra,0,37
Init.Data.Iterators.Producers.Monadic.List,0,1
Init.Data.Iterators.Producers.Monadic.List,1,1
Init.Data.Iterators.Combinators.Monadic.FlatMap,0,1
Init.Data.Iterators.Combinators.Monadic.FlatMap,1,1
Init.Data.Iterators.Combinators.Monadic.Take,0,44
Init.Data.Iterators.Combinators.Monadic.Take,1,41
Init.Data.Iterators.Lemmas.Consumers.Access,0,7
Init.Data.Iterators.Lemmas.Combinators.Monadic.Take,0,9
Init.Data.Iterators.Lemmas.Combinators.Monadic.Take,1,16
Init.Data.Iterators.Lemmas.Combinators.FilterMap,0,2
Init.Data.Iterators.Lemmas.Combinators.FilterMap,2,1
Init.Data.Iterators.Lemmas.Combinators.Take,0,6
Init.Data.Iterators.Lemmas.Combinators.Take,1,6
Init.Data.Range.Polymorphic.Map,0,1
Init.Data.Range.Polymorphic.Map,1,2
Init.Data.Range.Polymorphic.Fin,0,14
Init.Data.Range.Polymorphic.Fin,1,4
Init.Data.Range.Polymorphic.Char,0,3
Init.Data.Range.Polymorphic.Int,1,2
Init.Data.Range.Polymorphic.BitVec,0,2
Init.Data.Range.Polymorphic.BitVec,1,7
Init.Data.Range.Polymorphic.BitVec,2,7
Init.Data.Range.Polymorphic.UInt,0,15
Init.Data.Range.Polymorphic.UInt,1,20
Init.Data.Range.Polymorphic.UInt,2,5
Init.Data.Range.Polymorphic.UInt,8,23
Init.Data.Range.Polymorphic.UInt,16,23
Init.Data.Range.Polymorphic.UInt,32,23
Init.Data.Range.Polymorphic.UInt,64,23
Init.Data.Range.Polymorphic.SInt,1,27
Init.Data.Range.Polymorphic.SInt,2,10
Init.Data.Range.Polymorphic.SInt,7,2
Init.Data.Range.Polymorphic.SInt,15,2
Init.Data.Range.Polymorphic.SInt,31,2
Init.Data.Range.Polymorphic.SInt,63,2
Init.Data.Range.Polymorphic.IntLemmas,0,48
Init.Data.Range.Polymorphic.IntLemmas,1,295
Init.Data.Range.Polymorphic.IntLemmas,2,4
Init.Data.Slice.List.Basic,0,5
Init.Data.Slice.List.Basic,1,12
Init.Data.Slice.List.Iterator,0,1
Init.Data.Slice.List.Lemmas,0,10
Init.Data.Slice.List.Lemmas,1,51
Init.Data.Slice.Array.Lemmas,0,14
Init.Data.Slice.Array.Lemmas,1,65
Init.Data.Order.PackageFactories,0,10
Init.Data.Order.PackageFactories,1,6
Init.Data.Dyadic.Basic,0,141
Init.Data.Dyadic.Basic,1,183
Init.Data.Dyadic.Basic,2,150
Init.System.Uri,0,3
Init.System.Uri,1,12
Init.System.Uri,2,17
Init.System.Uri,3,2
Init.System.Uri,16,1
Init.System.Uri,32,5
Init.System.Uri,33,1
Init.System.Uri,35,1
Init.System.Uri,36,1
Init.System.Uri,37,2
Init.System.Uri,38,1
Init.System.Uri,39,1
Init.System.Uri,40,1
Init.System.Uri,41,1
Init.System.Uri,42,1
Init.System.Uri,43,1
Init.System.Uri,44,1
Init.System.Uri,47,5
Init.System.Uri,48,1
Init.System.Uri,57,1
Init.System.Uri,58,5
Init.System.Uri,59,1
Init.System.Uri,61,1
Init.System.Uri,63,1
Init.System.Uri,64,1
Init.System.Uri,65,1
Init.System.Uri,70,1
Init.System.Uri,91,1
Init.System.Uri,92,2
Init.System.Uri,93,1
Init.System.Uri,97,1
Init.System.Uri,102,1
Init.System.Uri,127,2
Init.System.Promise,0,1
Init.Dynamic,0,1
Init.ShareCommon,0,3
Init.ShareCommon,1,2
Init.ShareCommon,1024,2
Init.Guard,0,10
Init.Guard,51,3
Init.Guard,1022,8
Init.Guard,1024,2
Init.Simproc,0,18
Init.Simproc,1022,14
Init.SizeOfLemmas,1,3
Init.SizeOfLemmas,2,2
Init.SizeOfLemmas,3,5
Init.SizeOfLemmas,4,1
Init.MacroTrace,0,1
Init.MacroTrace,1022,1
Init.GrindInstances.Ring.Nat,0,1
Init.GrindInstances.Ring.UInt,2,5
Init.GrindInstances.Ring.UInt,8,2
Init.GrindInstances.Ring.UInt,16,2
Init.GrindInstances.Ring.UInt,32,2
Init.GrindInstances.Ring.UInt,64,2
Init.GrindInstances.Ring.UInt,256,2
Init.GrindInstances.Ring.UInt,65536,2
Init.GrindInstances.Ring.UInt,4294967296,2
Init.GrindInstances.Ring.UInt,18446744073709551616,2
Init.GrindInstances.Ring.SInt,2,5
Init.GrindInstances.Ring.SInt,8,2
Init.GrindInstances.Ring.SInt,16,2
Init.GrindInstances.Ring.SInt,32,2
Init.GrindInstances.Ring.SInt,64,2
Init.GrindInstances.Ring.Fin,0,31
Init.GrindInstances.Ring.Fin,1,6
Init.GrindInstances.Ring.BitVec,2,1
Init.GrindInstances.Nat,0,1
Init.Internal.Order.Basic,0,3
Init.Internal.Order.Basic,1,1
Init.Internal.Order.Basic,50,1
Init.Internal.Order.Basic,51,2
Init.Internal.Order.Basic,1024,1
Init.Internal.Order.Lemmas,0,9
Init.Internal.Order.Lemmas,1,9
Init.Internal.Order.Tactic,1024,1
Init.Try,0,2
Init.Try,1022,6
Init.Try,1024,2
Std.Data.DHashMap.Internal.AssocList.Basic,0,9
Std.Data.DHashMap.Internal.AssocList.Basic,1,10
Std.Data.DHashMap.Internal.AssocList.Basic,11,3
Std.Data.DHashMap.Internal.AssocList.Basic,153,1
Std.Data.DHashMap.Internal.AssocList.Basic,163,1
Std.Data.DHashMap.Internal.AssocList.Basic,168,1
Std.Data.DHashMap.RawDef,0,3
Std.Data.DHashMap.RawDef,1,1
Std.Data.DHashMap.Internal.Index,0,2
Std.Data.DHashMap.Internal.Index,1,1
Std.Data.DHashMap.Internal.Index,16,1
Std.Data.DHashMap.Internal.Index,32,1
Std.Data.DHashMap.Internal.Defs,0,123
Std.Data.DHashMap.Internal.Defs,1,11
Std.Data.DHashMap.Internal.Defs,2,1
Std.Data.DHashMap.Internal.Defs,8,2
Std.Data.DHashMap.Raw,0,710
Std.Data.DHashMap.Raw,8,2
Std.Data.DHashMap.Raw,50,2
Std.Data.DHashMap.Raw,51,1
Std.Data.DHashMap.Basic,0,64
Std.Data.DHashMap.Basic,1,1
Std.Data.DHashMap.Basic,8,2
Std.Data.DHashMap.Basic,50,2
Std.Data.DHashMap.Basic,51,1
Std.Data.DHashMap.Internal.Raw,0,75
Std.Data.DHashMap.Internal.Raw,8,13
Std.Data.Internal.List.Associative,1,19
Std.Data.Internal.List.Associative,10,1
Std.Data.Internal.List.Associative,61,1
Std.Data.DHashMap.Internal.HashesTo,0,3
Std.Data.DHashMap.Internal.Model,0,100
Std.Data.DHashMap.Internal.Model,1,6
Std.Data.DHashMap.Internal.WF,0,423
Std.Data.DHashMap.Internal.WF,1,2
Std.Data.DHashMap.Internal.WF,8,1
Std.Data.DHashMap.AdditionalOperations,0,4
Std.Data.Iterators.Producers.Monadic.Array,0,2
Std.Data.Iterators.Producers.Monadic.Array,1,8
Std.Data.DHashMap.Internal.AssocList.Iterator,0,1
Std.Data.DHashMap.Internal.AssocList.Iterator,1,1
Std.Data.DHashMap.Internal.RawLemmas,0,1505
Std.Data.DHashMap.Internal.RawLemmas,1,21
Std.Data.DHashMap.Internal.RawLemmas,8,144
Std.Data.DHashMap.Internal.RawLemmas,1022,1
Std.Data.DHashMap.Internal.RawLemmas,1024,2
Std.Data.DHashMap.Lemmas,0,12
Std.Data.DHashMap.Lemmas,1,21
Std.Data.Iterators.Producers.Monadic.Empty,0,1
Std.Data.Iterators.Producers.Monadic.Empty,1,1
Std.Data.Iterators.Producers.Repeat,0,1
Std.Data.Iterators.Producers.Repeat,1,1
Std.Data.Iterators.Combinators.Monadic.TakeWhile,0,1
Std.Data.Iterators.Combinators.Monadic.TakeWhile,1,1
Std.Data.Iterators.Combinators.Monadic.Drop,0,20
Std.Data.Iterators.Combinators.Monadic.Drop,1,8
Std.Data.Iterators.Combinators.Monadic.DropWhile,0,1
Std.Data.Iterators.Combinators.Monadic.DropWhile,1,1
Std.Data.Iterators.Combinators.Monadic.StepSize,0,2
Std.Data.Iterators.Combinators.Monadic.StepSize,1,2
Std.Data.Iterators.Combinators.Monadic.Zip,0,1
Std.Data.Iterators.Combinators.Monadic.Zip,1,1
Std.Data.Iterators.Lemmas.Equivalence.HetT,0,3
Std.Data.Iterators.Lemmas.Equivalence.HetT,1,2
Std.Data.Iterators.Lemmas.Equivalence.Basic,0,1
Std.Data.Iterators.Lemmas.Equivalence.Basic,1,1
Std.Data.Iterators.Lemmas.Combinators.Monadic.Drop,0,8
Std.Data.Iterators.Lemmas.Combinators.Monadic.Drop,1,5
Std.Data.Iterators.Lemmas.Combinators.Drop,0,6
Std.Data.Iterators.Lemmas.Combinators.Drop,1,3
Std.Data.Iterators.Lemmas.Combinators.Zip,0,2
Std.Data.Iterators.Lemmas.Combinators.Zip,1,1
Std.Data.Iterators.Lemmas.Producers.Monadic.Array,0,9
Std.Data.Iterators.Lemmas.Producers.Monadic.Array,1,15
Std.Data.Iterators.Lemmas.Producers.Array,0,9
Std.Data.Iterators.Lemmas.Producers.Array,1,14
Std.Data.Iterators.Lemmas.Producers.Repeat,0,1
Std.Data.Iterators.Lemmas.Producers.Repeat,1,3
Std.Data.DHashMap.RawLemmas,0,13
Std.Data.DHashMap.RawLemmas,1,21
Std.Data.DHashMap.RawLemmas,1022,1
Std.Data.DHashMap.DecidableEquiv,0,2
Std.Data.HashMap.Basic,0,1
Std.Data.HashMap.Basic,1,1
Std.Data.HashMap.Basic,8,2
Std.Data.HashMap.Basic,50,2
Std.Data.HashMap.Basic,51,1
Std.Data.HashMap.Raw,0,1
Std.Data.HashMap.Raw,1,1
Std.Data.HashMap.Raw,8,2
Std.Data.HashMap.Raw,50,2
Std.Data.HashMap.Raw,51,1
Std.Data.HashMap.Lemmas,0,9
Std.Data.HashMap.Lemmas,1,14
Std.Data.HashMap.RawLemmas,0,9
Std.Data.HashMap.RawLemmas,1,14
Std.Data.HashSet.Basic,0,1
Std.Data.HashSet.Basic,1,1
Std.Data.HashSet.Basic,8,2
Std.Data.HashSet.Basic,50,2
Std.Data.HashSet.Basic,51,1
Std.Data.HashSet.Raw,0,1
Std.Data.HashSet.Raw,1,1
Std.Data.HashSet.Raw,8,2
Std.Data.HashSet.Raw,50,2
Std.Data.HashSet.Raw,51,1
Std.Data.HashSet.Lemmas,0,6
Std.Data.HashSet.Lemmas,1,5
Std.Data.HashSet.RawLemmas,0,6
Std.Data.HashSet.RawLemmas,1,5
Std.Data.DTreeMap.Internal.Def,0,11
Std.Data.DTreeMap.Internal.Def,1,10
Std.Data.DTreeMap.Internal.Def,2,2
Std.Data.DTreeMap.Internal.Def,3,2
Std.Data.DTreeMap.Internal.Balanced,0,6
Std.Data.DTreeMap.Internal.Balanced,1,26
Std.Data.DTreeMap.Internal.Balanced,2,2
Std.Data.DTreeMap.Internal.Balancing,0,2
Std.Data.DTreeMap.Internal.Balancing,1,304
Std.Data.DTreeMap.Internal.Balancing,2,23
Std.Data.DTreeMap.Internal.Balancing,3,47
Std.Data.DTreeMap.Internal.Balancing,21,6
Std.Data.DTreeMap.Internal.Balancing,22,6
Std.Data.DTreeMap.Internal.Balancing,35,6
Std.Data.DTreeMap.Internal.Balancing,36,6
Std.Data.DTreeMap.Internal.Balancing,178,3
Std.Data.DTreeMap.Internal.Balancing,179,3
Std.Data.DTreeMap.Internal.Balancing,272,3
Std.Data.DTreeMap.Internal.Balancing,273,3
Std.Data.DTreeMap.Internal.Balancing,379,3
Std.Data.DTreeMap.Internal.Balancing,380,3
Std.Data.DTreeMap.Internal.Balancing,389,3
Std.Data.DTreeMap.Internal.Balancing,390,3
Std.Data.DTreeMap.Internal.Balancing,1024,2
Std.Data.DTreeMap.Internal.Queries,0,4
Std.Data.DTreeMap.Internal.Queries,1,13
Std.Data.DTreeMap.Internal.Queries,4,1
Std.Data.DTreeMap.Internal.Queries,13,16
Std.Data.DTreeMap.Internal.Queries,16,3
Std.Data.DTreeMap.Internal.Queries,50,1
Std.Data.DTreeMap.Internal.Queries,51,2
Std.Data.DTreeMap.Internal.Queries,102,1
Std.Data.DTreeMap.Internal.Queries,141,1
Std.Data.DTreeMap.Internal.Queries,180,1
Std.Data.DTreeMap.Internal.Queries,221,1
Std.Data.DTreeMap.Internal.Queries,361,2
Std.Data.DTreeMap.Internal.Queries,384,2
Std.Data.DTreeMap.Internal.Queries,407,2
Std.Data.DTreeMap.Internal.Queries,430,2
Std.Data.DTreeMap.Internal.Queries,461,1
Std.Data.DTreeMap.Internal.Queries,497,1
Std.Data.DTreeMap.Internal.Queries,810,2
Std.Data.DTreeMap.Internal.Queries,833,2
Std.Data.DTreeMap.Internal.Queries,864,1
Std.Data.DTreeMap.Internal.Operations,0,7
Std.Data.DTreeMap.Internal.Operations,1,395
Std.Data.DTreeMap.Internal.WF.Defs,1,122
Std.Data.DTreeMap.Basic,0,1
Std.Data.DTreeMap.Basic,1,21
Std.Data.DTreeMap.Basic,50,1
Std.Data.DTreeMap.Basic,51,2
Std.Data.DTreeMap.Raw.Basic,0,1
Std.Data.DTreeMap.Raw.Basic,1,1
Std.Data.DTreeMap.Raw.Basic,50,1
Std.Data.DTreeMap.Raw.Basic,51,2
Std.Data.DTreeMap.Internal.Cell,0,1
Std.Data.DTreeMap.Internal.Cell,1,1
Std.Data.DTreeMap.Internal.Model,0,15
Std.Data.DTreeMap.Internal.Model,1,364
Std.Data.DTreeMap.Internal.Model,2,11
Std.Data.DTreeMap.Internal.Model,13,14
Std.Data.DTreeMap.Internal.Model,16,6
Std.Data.DTreeMap.Internal.Model,102,2
Std.Data.DTreeMap.Internal.Model,141,2
Std.Data.DTreeMap.Internal.Model,180,2
Std.Data.DTreeMap.Internal.Model,221,2
Std.Data.DTreeMap.Internal.Model,361,1
Std.Data.DTreeMap.Internal.Model,384,1
Std.Data.DTreeMap.Internal.Model,407,1
Std.Data.DTreeMap.Internal.Model,430,1
Std.Data.DTreeMap.Internal.Model,461,2
Std.Data.DTreeMap.Internal.Model,497,2
Std.Data.DTreeMap.Internal.Model,810,1
Std.Data.DTreeMap.Internal.Model,833,1
Std.Data.DTreeMap.Internal.Model,864,2
Std.Data.DTreeMap.Internal.WF.Lemmas,1,318
Std.Data.DTreeMap.Internal.Lemmas,0,3
Std.Data.DTreeMap.Internal.Lemmas,1,704
Std.Data.DTreeMap.Internal.Lemmas,1022,1
Std.Data.DTreeMap.Internal.Lemmas,1024,2
Std.Data.DTreeMap.Lemmas,0,2
Std.Data.DTreeMap.Lemmas,1,22
Std.Data.DTreeMap.Internal.Zipper,0,39
Std.Data.DTreeMap.Internal.Zipper,1,40
Std.Data.DTreeMap.Raw.Lemmas,0,2
Std.Data.DTreeMap.Raw.Lemmas,1,21
Std.Data.TreeMap.Basic,0,1
Std.Data.TreeMap.Basic,1,1
Std.Data.TreeMap.Basic,50,1
Std.Data.TreeMap.Basic,51,2
Std.Data.TreeMap.Raw.Basic,0,1
